shipment_id,status,delay_risk_score,risk_level,risk_flag,delay_probability
SHP-00432,Delivered,53.0,HIGH,True,0.5301476356550765
SHP-00433,Cancelled,33.4,MEDIUM,False,0.33399971592375616
SHP-00434,Delivered,9.8,LOW,False,0.09810987243879124
SHP-00435,Cancelled,63.5,CRITICAL,True,0.6349377655074679
SHP-00436,Delayed,81.5,CRITICAL,True,0.8147650117874498
SHP-00437,Delivered,16.5,LOW,False,0.1651154366609431
SHP-00438,Delivered,42.6,HIGH,True,0.42644319119999125
SHP-00439,Delivered,4.6,LOW,False,0.046180415423590984
SHP-00440,Cancelled,42.1,HIGH,True,0.4212446205605416
SHP-00441,Delivered,50.1,HIGH,True,0.5009210572110034
SHP-00442,Delayed,50.1,HIGH,True,0.5014143936140609
SHP-00443,Delivered,7.4,LOW,False,0.07435911119659275
SHP-00444,Delivered,65.9,CRITICAL,True,0.6591300455389169
SHP-00445,Delivered,50.2,HIGH,True,0.5023392945502378
SHP-00446,Delayed,51.2,HIGH,True,0.5123882052205168
SHP-00447,Delivered,34.1,MEDIUM,False,0.3405023520655599
SHP-00448,Delivered,9.5,LOW,False,0.09522668735860564
SHP-00449,Delivered,32.8,MEDIUM,False,0.32847493477328776
SHP-00450,Delivered,7.7,LOW,False,0.07734733890040266
SHP-00451,Delayed,52.4,HIGH,True,0.5236018490514359
SHP-00452,Delayed,21.3,LOW,False,0.21305316077922418
SHP-00453,Delivered,51.6,HIGH,True,0.5157397147925687
SHP-00454,Delivered,56.2,HIGH,True,0.5622819178234688
SHP-00455,Delayed,63.3,CRITICAL,True,0.6329326044364719
SHP-00456,Lost,9.5,LOW,False,0.09475197333836595
SHP-00457,Delivered,66.0,CRITICAL,True,0.659522105756456
SHP-00458,Delivered,18.7,LOW,False,0.1866508343618923
SHP-00459,Delivered,5.3,LOW,False,0.05292101842146313
SHP-00460,Delivered,39.6,MEDIUM,False,0.39642613428315854
SHP-00461,Delivered,52.1,HIGH,True,0.5211213151967888
SHP-00462,Delivered,51.0,HIGH,True,0.5096472978675799
SHP-00463,Delivered,18.4,LOW,False,0.183615954261133
SHP-00464,Delivered,21.6,LOW,False,0.21564643292714003
SHP-00465,Delivered,89.6,CRITICAL,True,0.8955140199516708
SHP-00466,Delayed,93.9,CRITICAL,True,0.9394656303554197
SHP-00467,Delivered,47.8,HIGH,True,0.47758525463996504
SHP-00468,Delivered,53.8,HIGH,True,0.5383296946876371
SHP-00469,Delivered,91.2,CRITICAL,True,0.9117687783076381
SHP-00470,Delayed,91.6,CRITICAL,True,0.9164298736951804
SHP-00471,Delivered,52.8,HIGH,True,0.5276831549971102
SHP-00472,Delayed,56.0,HIGH,True,0.5598276996747219
SHP-00473,Delivered,35.6,MEDIUM,False,0.3563420219634957
SHP-00474,Delivered,37.3,MEDIUM,False,0.3727830350174738
SHP-00475,Delivered,40.6,HIGH,True,0.40628963918066013
SHP-00476,Delivered,5.4,LOW,False,0.054436373733327804
SHP-00477,Delivered,52.0,HIGH,True,0.5203089005065215
SHP-00478,Delivered,48.2,HIGH,True,0.4815677088327469
SHP-00479,Delivered,33.1,MEDIUM,False,0.3310316120520266
SHP-00480,Delayed,56.4,HIGH,True,0.5638101142574122
SHP-00481,Delivered,57.3,HIGH,True,0.5732158455067679
SHP-00482,Delivered,10.9,LOW,False,0.1089915371533741
SHP-00483,Delivered,5.2,LOW,False,0.05239367977178762
SHP-00484,Delivered,66.9,CRITICAL,True,0.6689183814075719
SHP-00485,Delivered,60.0,CRITICAL,True,0.600430639288434
SHP-00486,Delivered,55.8,HIGH,True,0.5580623935433981
SHP-00487,Delivered,89.2,CRITICAL,True,0.8918062136025868
SHP-00488,Delivered,55.2,HIGH,True,0.5516359871185463
SHP-00489,Delayed,93.2,CRITICAL,True,0.9321280599411972
SHP-00490,Delivered,55.9,HIGH,True,0.5593912139597862
SHP-00491,Delivered,10.3,LOW,False,0.10342080045587235
SHP-00492,Delayed,83.3,CRITICAL,True,0.83256661771065
SHP-00493,Delivered,48.0,HIGH,True,0.48001128094280715
SHP-00494,Delivered,5.7,LOW,False,0.056717771677562596
SHP-00495,Delayed,50.7,HIGH,True,0.5074773959202407
SHP-00496,Lost,44.0,HIGH,True,0.4401173899816425
SHP-00497,Delivered,8.8,LOW,False,0.08838328076158058
SHP-00498,Delivered,43.9,HIGH,True,0.4393819803036606
SHP-00499,Lost,55.2,HIGH,True,0.5515253032023518
SHP-00500,Delivered,55.0,HIGH,True,0.5501057528901545
SHP-00501,Delivered,69.7,CRITICAL,True,0.6971479831104589
SHP-00502,Delivered,45.5,HIGH,True,0.45546886490893695
SHP-00503,Delivered,43.7,HIGH,True,0.4370353870487783
SHP-00504,Delayed,58.4,HIGH,True,0.5838636654260918
SHP-00505,Delivered,60.7,CRITICAL,True,0.6071486038797286
SHP-00506,Delivered,49.1,HIGH,True,0.49138132201428397
SHP-00507,Delivered,44.4,HIGH,True,0.4437189132751362
SHP-00508,Delayed,90.6,CRITICAL,True,0.905808436488863
SHP-00509,Delivered,8.8,LOW,False,0.08806457867246259
SHP-00510,Delivered,65.0,CRITICAL,True,0.6498548722531983
SHP-00511,Delivered,6.6,LOW,False,0.0659361571998626
SHP-00512,Delivered,6.0,LOW,False,0.06009054588828642
SHP-00513,Delayed,39.3,MEDIUM,False,0.39307890975847026
SHP-00514,Cancelled,60.2,CRITICAL,True,0.6020942939429226
SHP-00515,Delivered,82.7,CRITICAL,True,0.8270806465222189
SHP-00516,Delivered,52.6,HIGH,True,0.5259502849668867
SHP-00517,Delivered,48.7,HIGH,True,0.486511713503788
SHP-00518,Delivered,59.8,HIGH,True,0.5981554112071988
SHP-00519,Delivered,43.3,HIGH,True,0.4330063734532227
SHP-00520,Delivered,54.7,HIGH,True,0.5469100543368863
SHP-00521,Delivered,52.8,HIGH,True,0.5278937173520721
SHP-00522,Delivered,49.1,HIGH,True,0.49114352800317407
SHP-00523,Delivered,93.6,CRITICAL,True,0.9356263022034963
SHP-00524,Delivered,12.7,LOW,False,0.12655910382620741
SHP-00525,Delivered,75.6,CRITICAL,True,0.7562583849867548
SHP-00526,Delayed,91.7,CRITICAL,True,0.9167568524365991
SHP-00527,Delayed,68.2,CRITICAL,True,0.6818639256247857
SHP-00528,Delivered,19.2,LOW,False,0.19215685546948133
SHP-00529,Delivered,35.1,MEDIUM,False,0.35149944934720334
SHP-00530,Delivered,35.1,MEDIUM,False,0.3513768410660874
SHP-00531,Delayed,56.8,HIGH,True,0.5678267391520363
SHP-00532,Delivered,20.5,LOW,False,0.20461181354024832
SHP-00533,Lost,54.4,HIGH,True,0.5443132361259193
SHP-00534,Delayed,67.0,CRITICAL,True,0.6702411040994833
SHP-00535,Delayed,87.8,CRITICAL,True,0.8784171931097717
SHP-00536,Delivered,43.5,HIGH,True,0.4347300808854518
SHP-00537,Delivered,7.6,LOW,False,0.07600499607664314
SHP-00538,Delivered,48.2,HIGH,True,0.4818034827485154
SHP-00539,Delivered,43.5,HIGH,True,0.43488266092214445
SHP-00540,Delivered,42.1,HIGH,True,0.42082294092471095
SHP-00541,Delivered,48.4,HIGH,True,0.48421243256260893
SHP-00542,Delivered,56.9,HIGH,True,0.5692162423635783
SHP-00543,Delivered,33.5,MEDIUM,False,0.33534011634948313
SHP-00544,Delivered,50.3,HIGH,True,0.502604719978158
SHP-00545,Delivered,51.0,HIGH,True,0.509659447561883
SHP-00546,Delivered,63.1,CRITICAL,True,0.631188263778341
SHP-00547,Delivered,3.8,LOW,False,0.03771652088248043
SHP-00548,Delivered,60.6,CRITICAL,True,0.6061123810688342
SHP-00549,Delivered,11.0,LOW,False,0.10993959259229341
SHP-00550,Delayed,16.4,LOW,False,0.16428082765216948
SHP-00551,Delivered,89.9,CRITICAL,True,0.8990898991973156
SHP-00552,Delivered,22.3,LOW,False,0.22290268736860233
SHP-00553,Delivered,49.7,HIGH,True,0.49706497275752687
SHP-00554,Delivered,8.8,LOW,False,0.0875285762960082
SHP-00555,Delivered,4.1,LOW,False,0.040560084445602385
SHP-00556,Delivered,9.5,LOW,False,0.09495026771599624
SHP-00557,Delayed,35.9,MEDIUM,False,0.3591709716413082
SHP-00558,Delivered,22.4,LOW,False,0.22439682353162815
SHP-00559,Delivered,50.0,HIGH,True,0.4997709964702245
SHP-00560,Delivered,65.5,CRITICAL,True,0.6552169625378791
SHP-00561,Delayed,31.4,MEDIUM,False,0.31404488766395855
SHP-00562,Delivered,15.8,LOW,False,0.1580566257531025
SHP-00563,Delivered,56.7,HIGH,True,0.5670177405514236
SHP-00564,Delivered,40.6,HIGH,True,0.4057334736958689
SHP-00565,Delivered,44.7,HIGH,True,0.44736538424454075
SHP-00566,Delivered,47.0,HIGH,True,0.4698440144303106
SHP-00567,Delivered,56.8,HIGH,True,0.5676487462754605
SHP-00568,Delivered,55.3,HIGH,True,0.5526753522622677
SHP-00569,Delivered,53.6,HIGH,True,0.5360583597826803
SHP-00570,Delivered,56.4,HIGH,True,0.5641994510418393
SHP-00571,Delivered,19.7,LOW,False,0.19720726236080474
SHP-00572,Delayed,50.9,HIGH,True,0.5087615519696742
SHP-00573,Delivered,63.1,CRITICAL,True,0.6307865669595588
SHP-00574,Delayed,40.7,HIGH,True,0.4065183333062718
SHP-00575,Delivered,10.2,LOW,False,0.10161122948652132
SHP-00576,Delivered,49.9,HIGH,True,0.4992052487164547
SHP-00577,Delivered,38.7,MEDIUM,False,0.38683116216645447
SHP-00578,Cancelled,41.2,HIGH,True,0.41162315593312143
SHP-00579,Delivered,67.6,CRITICAL,True,0.6764799699620344
SHP-00580,Delivered,61.3,CRITICAL,True,0.6133435499465434
SHP-00581,Delivered,42.7,HIGH,True,0.42730331929346493
SHP-00582,Delivered,53.7,HIGH,True,0.5372256077582981
SHP-00583,Delivered,47.6,HIGH,True,0.4764294619694953
SHP-00584,Delivered,11.2,LOW,False,0.11208636603260737
SHP-00585,Delivered,89.5,CRITICAL,True,0.8949051768793495
SHP-00586,Delivered,49.3,HIGH,True,0.4932531509628516
SHP-00587,Delivered,46.8,HIGH,True,0.46817415429826087
SHP-00588,Cancelled,5.0,LOW,False,0.04971312081812317
SHP-00589,Delivered,12.2,LOW,False,0.12203444003137708
SHP-00590,Delivered,7.1,LOW,False,0.07093121253897594
SHP-00591,Delivered,59.3,HIGH,True,0.5934492891785065
SHP-00592,Delivered,4.8,LOW,False,0.047503556591648836
SHP-00593,Delivered,8.7,LOW,False,0.08654935207049591
SHP-00594,Delivered,18.6,LOW,False,0.18620537330248135
SHP-00595,Delivered,5.7,LOW,False,0.05713250600375883
SHP-00596,Delivered,50.0,HIGH,True,0.4995692844293458
SHP-00597,Delayed,45.0,HIGH,True,0.45038030570457926
SHP-00598,Delivered,90.6,CRITICAL,True,0.9058833513585921
SHP-00599,Delivered,15.9,LOW,False,0.1591414850514836
SHP-00600,Delayed,18.9,LOW,False,0.18943298591183358
SHP-00601,Delivered,60.9,CRITICAL,True,0.6091646019696096
SHP-00602,Delivered,55.8,HIGH,True,0.5582520473002313
SHP-00603,Delivered,6.1,LOW,False,0.06120290032056785
SHP-00604,Delivered,3.6,LOW,False,0.03637478687044574
SHP-00605,Delivered,49.0,HIGH,True,0.49033594189844487
SHP-00606,Delivered,54.8,HIGH,True,0.5478302836738067
SHP-00607,Delivered,49.9,HIGH,True,0.49856343104599116
SHP-00608,Delayed,93.9,CRITICAL,True,0.9386789560748658
SHP-00609,Delivered,77.3,CRITICAL,True,0.772671678064225
SHP-00610,Delivered,61.0,CRITICAL,True,0.6098825920768661
SHP-00611,Delayed,93.2,CRITICAL,True,0.9323784530799445
SHP-00612,Delayed,95.5,CRITICAL,True,0.9553671222586628
SHP-00613,Delivered,56.0,HIGH,True,0.5599547574380506
SHP-00614,Delivered,39.4,MEDIUM,False,0.39432504696543
SHP-00615,Delayed,59.6,HIGH,True,0.5962865676488164
SHP-00616,Delivered,5.7,LOW,False,0.0565454584416191
SHP-00617,Delayed,60.8,CRITICAL,True,0.6081973232842283
SHP-00618,Delayed,44.8,HIGH,True,0.4480255376414957
SHP-00619,Delivered,47.0,HIGH,True,0.46977694268931963
SHP-00620,Delayed,55.5,HIGH,True,0.5546946627341526
SHP-00621,Delivered,7.7,LOW,False,0.07675570244891367
SHP-00622,Delivered,52.6,HIGH,True,0.5262212232629224
SHP-00623,Lost,48.4,HIGH,True,0.48441196134896297
SHP-00624,Delivered,48.0,HIGH,True,0.479622614132929
SHP-00625,Delivered,42.6,HIGH,True,0.42590219931194606
SHP-00626,Delivered,56.4,HIGH,True,0.5635386059040081
SHP-00627,Delivered,9.9,LOW,False,0.09880054717447767
SHP-00628,Delivered,61.7,CRITICAL,True,0.6166700943149869
SHP-00629,Delivered,12.0,LOW,False,0.12046452972495285
SHP-00630,Delivered,5.6,LOW,False,0.05643845026166053
SHP-00631,Lost,29.4,MEDIUM,False,0.2942438825602713
SHP-00632,Delivered,12.6,LOW,False,0.1256657434226651
SHP-00633,Delayed,66.9,CRITICAL,True,0.6687055313866554
SHP-00634,Delayed,54.1,HIGH,True,0.5410484816355448
SHP-00635,Delivered,19.3,LOW,False,0.19297474985995777
SHP-00636,Delivered,69.8,CRITICAL,True,0.6977621810203529
SHP-00637,Delivered,50.1,HIGH,True,0.5006998372385341
SHP-00638,Delivered,90.7,CRITICAL,True,0.90725298989971
SHP-00639,Delayed,54.0,HIGH,True,0.5399148744590391
SHP-00640,Delivered,21.7,LOW,False,0.21701747117671547
SHP-00641,Delivered,92.9,CRITICAL,True,0.9292883579407651
SHP-00642,Delivered,54.8,HIGH,True,0.5478551995248645
SHP-00643,Delayed,53.2,HIGH,True,0.5315152161417929
SHP-00644,Delivered,46.4,HIGH,True,0.4638351777890573
SHP-00645,Delivered,6.8,LOW,False,0.06843173149920039
SHP-00646,Delivered,45.3,HIGH,True,0.45313012267414104
SHP-00647,Delayed,70.0,CRITICAL,True,0.700130801432653
SHP-00648,Delivered,48.9,HIGH,True,0.48907189333260015
SHP-00649,Delivered,44.5,HIGH,True,0.44505401177007814
SHP-00650,Delayed,11.2,LOW,False,0.1124940110777413
SHP-00651,Delayed,95.9,CRITICAL,True,0.9586446512766547
SHP-00652,Delayed,94.1,CRITICAL,True,0.9409119373223763
SHP-00653,Delivered,92.7,CRITICAL,True,0.9272210407331353
SHP-00654,Delivered,36.0,MEDIUM,False,0.35979548412111756
SHP-00655,Delivered,60.8,CRITICAL,True,0.6084367761132787
SHP-00656,Delayed,55.4,HIGH,True,0.5538557229843979
SHP-00657,Delayed,51.7,HIGH,True,0.5169151850423328
SHP-00658,Delayed,92.5,CRITICAL,True,0.9250159055762995
SHP-00659,Delivered,30.6,MEDIUM,False,0.3057270981807312
SHP-00660,Delivered,53.0,HIGH,True,0.5296971034650427
SHP-00661,Delivered,9.4,LOW,False,0.09404507207726885
SHP-00662,Cancelled,11.3,LOW,False,0.11284097127861359
SHP-00663,Delayed,6.8,LOW,False,0.06775777404588317
SHP-00664,Delivered,5.4,LOW,False,0.05362757839323428
SHP-00665,Delivered,46.9,HIGH,True,0.46858311052661084
SHP-00666,Delayed,54.8,HIGH,True,0.5482167815808161
SHP-00667,Delivered,17.6,LOW,False,0.17604282367474575
SHP-00668,Delivered,59.7,HIGH,True,0.5973760245747224
SHP-00669,Delivered,66.1,CRITICAL,True,0.6606153597792876
SHP-00670,Delivered,55.1,HIGH,True,0.5512827204794859
SHP-00671,Delivered,66.2,CRITICAL,True,0.6616873301041805
SHP-00672,Delayed,54.1,HIGH,True,0.5409663078963663
SHP-00673,Delivered,67.4,CRITICAL,True,0.6744761011331791
SHP-00674,Delivered,54.8,HIGH,True,0.5482175205203311
SHP-00675,Delivered,6.9,LOW,False,0.06915858636327046
SHP-00676,Delivered,56.2,HIGH,True,0.5616660800004698
SHP-00677,Cancelled,92.9,CRITICAL,True,0.9292595577819994
SHP-00678,Delayed,89.3,CRITICAL,True,0.8928436524244305
SHP-00679,Delivered,54.5,HIGH,True,0.5452215200886599
SHP-00680,Delayed,50.1,HIGH,True,0.5005133115200386
SHP-00681,Delivered,6.7,LOW,False,0.06671473525040844
SHP-00682,Delayed,68.9,CRITICAL,True,0.6887591026040603
SHP-00683,Delivered,50.0,HIGH,True,0.49961760122265386
SHP-00684,Delivered,17.6,LOW,False,0.17631079317141396
SHP-00685,Delayed,94.3,CRITICAL,True,0.9427856930669712
SHP-00686,Delivered,44.9,HIGH,True,0.4494755689928123
SHP-00687,Delivered,55.9,HIGH,True,0.5590616932492288
SHP-00688,Delivered,55.2,HIGH,True,0.5523012768353847
SHP-00689,Delivered,46.2,HIGH,True,0.4622691451322258
SHP-00690,Delayed,83.6,CRITICAL,True,0.8358685768243639
SHP-00691,Delivered,52.7,HIGH,True,0.5270227757167735
SHP-00692,Delivered,76.1,CRITICAL,True,0.76133852155145
SHP-00693,Delivered,54.6,HIGH,True,0.5462321277156124
SHP-00694,Delivered,6.1,LOW,False,0.06061592911948814
SHP-00695,Delivered,66.9,CRITICAL,True,0.6693860228570986
SHP-00696,Delivered,57.2,HIGH,True,0.5715384579740768
SHP-00697,Delivered,93.7,CRITICAL,True,0.9372294822615093
SHP-00698,Cancelled,91.7,CRITICAL,True,0.9173232641906526
SHP-00699,Delivered,6.5,LOW,False,0.06543064117104386
SHP-00700,Delayed,52.9,HIGH,True,0.5293544325977375
SHP-00701,Delivered,42.8,HIGH,True,0.4281469581625751
SHP-00702,Delayed,71.1,CRITICAL,True,0.7111510872662716
SHP-00703,Delivered,65.1,CRITICAL,True,0.6505460439649164
SHP-00704,Delivered,7.7,LOW,False,0.07705388287155471
SHP-00705,Delivered,51.7,HIGH,True,0.516679015630824
SHP-00706,Delivered,39.5,MEDIUM,False,0.39490680484551877
SHP-00707,Delivered,9.6,LOW,False,0.0961261481364529
SHP-00708,Delivered,10.2,LOW,False,0.10165289916534238
SHP-00709,Delivered,60.3,CRITICAL,True,0.6031409249428948
SHP-00710,Delayed,29.7,MEDIUM,False,0.29724385713055784
SHP-00711,Delivered,38.4,MEDIUM,False,0.3843037266167644
SHP-00712,Delivered,41.8,HIGH,True,0.4179091973564228
SHP-00713,Delivered,55.0,HIGH,True,0.5503928163191308
SHP-00714,Delivered,58.8,HIGH,True,0.5875493086483107
SHP-00715,Delayed,89.9,CRITICAL,True,0.8989695387158912
SHP-00716,Delayed,71.2,CRITICAL,True,0.7122395757897149
SHP-00717,Delivered,52.7,HIGH,True,0.5267224078439451
SHP-00718,Delivered,39.6,MEDIUM,False,0.3962187457350492
SHP-00719,Delivered,4.8,LOW,False,0.04767393093998418
SHP-00720,Delivered,6.8,LOW,False,0.06810983729751521
SHP-00721,Delayed,94.9,CRITICAL,True,0.9488954256314268
SHP-00722,Delayed,60.5,CRITICAL,True,0.6048458940715989
SHP-00723,Delivered,40.1,HIGH,True,0.4006973847633516
SHP-00724,Delivered,8.3,LOW,False,0.08347533745639521
SHP-00725,Delivered,45.8,HIGH,True,0.4578656112124101
SHP-00726,Delivered,12.0,LOW,False,0.11983623523402274
SHP-00727,Delivered,46.1,HIGH,True,0.46094279874294874
SHP-00728,Delivered,10.2,LOW,False,0.10216690790804149
SHP-00729,Delivered,57.3,HIGH,True,0.5725784122077027
SHP-00730,Delivered,8.8,LOW,False,0.0884254960165072
SHP-00731,Delivered,50.0,HIGH,True,0.5000278452295925
SHP-00732,Delivered,65.3,CRITICAL,True,0.6529902857313492
SHP-00733,Delayed,56.9,HIGH,True,0.5689257841762164
SHP-00734,Delivered,49.6,HIGH,True,0.4963025147229379
SHP-00735,Delivered,33.3,MEDIUM,False,0.33315451103110816
SHP-00736,Delivered,59.8,HIGH,True,0.5976050081815892
SHP-00737,Delivered,5.7,LOW,False,0.057213389508338854
SHP-00738,Delivered,18.8,LOW,False,0.18813197117071911
SHP-00739,Delivered,41.6,HIGH,True,0.416281296497871
SHP-00740,Delivered,19.9,LOW,False,0.19897210863580686
SHP-00741,Delayed,10.0,LOW,False,0.09953968906517666
SHP-00742,Delivered,7.4,LOW,False,0.07410916383878897
SHP-00743,Delivered,48.0,HIGH,True,0.4795475921985773
SHP-00744,Delivered,12.4,LOW,False,0.12441599920032001
SHP-00745,Delivered,38.8,MEDIUM,False,0.388376936443847
SHP-00746,Delivered,5.6,LOW,False,0.05586069177380448
SHP-00747,Delivered,93.1,CRITICAL,True,0.9312955044115414
SHP-00748,Delayed,61.5,CRITICAL,True,0.6147946196895363
SHP-00749,Delayed,52.5,HIGH,True,0.524668842704888
SHP-00750,Delivered,54.3,HIGH,True,0.5425512830085694
SHP-00751,Delivered,55.7,HIGH,True,0.5571627198202275
SHP-00752,Delivered,34.1,MEDIUM,False,0.3412410674813074
SHP-00753,Delayed,51.3,HIGH,True,0.5132008416042516
SHP-00754,Delivered,18.4,LOW,False,0.18376417272338724
SHP-00755,Delivered,56.7,HIGH,True,0.5669540086518211
SHP-00756,Delayed,44.7,HIGH,True,0.4465613444041314
SHP-00757,Delivered,8.6,LOW,False,0.0861594466883563
SHP-00758,Delivered,54.5,HIGH,True,0.5451133771385658
SHP-00759,Delivered,54.5,HIGH,True,0.5453405253169838
SHP-00760,Delivered,57.0,HIGH,True,0.5699064792884834
SHP-00761,Delivered,5.1,LOW,False,0.0513211331108393
SHP-00762,Lost,53.7,HIGH,True,0.5366164809295599
SHP-00763,Delivered,5.6,LOW,False,0.05614831543972038
SHP-00764,Delivered,62.7,CRITICAL,True,0.6272733441058386
SHP-00765,Delayed,45.1,HIGH,True,0.45104168304798875
SHP-00766,Delivered,7.3,LOW,False,0.07290936860858348
SHP-00767,Delivered,55.0,HIGH,True,0.5499720104270095
SHP-00768,Delivered,48.6,HIGH,True,0.48645771146316563
SHP-00769,Cancelled,64.0,CRITICAL,True,0.6403962025421408
SHP-00770,Delivered,52.8,HIGH,True,0.5282322340477935
SHP-00771,Delivered,9.6,LOW,False,0.09636083992692636
SHP-00772,Delivered,8.7,LOW,False,0.08705816809470754
SHP-00773,Delivered,60.7,CRITICAL,True,0.6071774627383075
SHP-00774,Delivered,36.5,MEDIUM,False,0.36541269571901636
SHP-00775,Delivered,34.8,MEDIUM,False,0.3476060686669655
SHP-00776,Delivered,51.6,HIGH,True,0.516039231520233
SHP-00777,Delivered,50.1,HIGH,True,0.5005204517868594
SHP-00778,Delivered,53.1,HIGH,True,0.531226981188205
SHP-00779,Delivered,52.6,HIGH,True,0.5261584750269391
SHP-00780,Delivered,10.3,LOW,False,0.10306643610548179
SHP-00781,Delivered,42.2,HIGH,True,0.42247946084090005
SHP-00782,Delivered,7.2,LOW,False,0.0717362497159889
SHP-00783,Delivered,37.4,MEDIUM,False,0.3740779948738215
SHP-00784,Delayed,19.8,LOW,False,0.19792002038881457
SHP-00785,Delivered,57.8,HIGH,True,0.5782581701325474
SHP-00786,Delivered,57.8,HIGH,True,0.577825836694965
SHP-00787,Delivered,41.2,HIGH,True,0.41223162100422056
SHP-00788,Delivered,57.5,HIGH,True,0.5753929079775403
SHP-00789,Delayed,90.3,CRITICAL,True,0.9028730327376974
SHP-00790,Delivered,57.4,HIGH,True,0.5736509548893617
SHP-00791,Delivered,44.4,HIGH,True,0.44383500105790075
SHP-00792,Delivered,68.4,CRITICAL,True,0.6839700152792044
SHP-00793,Delivered,64.0,CRITICAL,True,0.6400974738314921
SHP-00794,Delayed,91.1,CRITICAL,True,0.9108914280499856
SHP-00795,Delivered,37.4,MEDIUM,False,0.3735801280660779
SHP-00796,Delivered,5.0,LOW,False,0.04981285302971559
SHP-00797,Delayed,46.8,HIGH,True,0.4681807086461259
SHP-00798,Delivered,54.1,HIGH,True,0.5410936333472459
SHP-00799,Delayed,53.3,HIGH,True,0.5329932556246234
SHP-00800,Delivered,63.4,CRITICAL,True,0.6340085223635405
SHP-00801,Delivered,10.6,LOW,False,0.10615628818574276
SHP-00802,Delivered,5.5,LOW,False,0.054547252220629255
SHP-00803,Delivered,12.8,LOW,False,0.12752154467837296
SHP-00804,Delivered,40.9,HIGH,True,0.40869754859783874
SHP-00805,Delivered,59.0,HIGH,True,0.5903333725699932
SHP-00806,Delivered,5.3,LOW,False,0.053028290188916645
SHP-00807,Delivered,46.0,HIGH,True,0.459569275035768
SHP-00808,Delivered,93.0,CRITICAL,True,0.9298833355121641
SHP-00809,Delivered,44.1,HIGH,True,0.4410363021177848
SHP-00810,Delayed,90.9,CRITICAL,True,0.9094764832944227
SHP-00811,Delivered,47.0,HIGH,True,0.469681231306638
SHP-00812,Delivered,7.0,LOW,False,0.07000307911583169
SHP-00813,Delivered,60.9,CRITICAL,True,0.6094692969276976
SHP-00814,Delivered,57.0,HIGH,True,0.5695849916392814
SHP-00815,Delivered,50.3,HIGH,True,0.5034791434189811
SHP-00816,Delivered,45.7,HIGH,True,0.4574722393089624
SHP-00817,Delivered,58.9,HIGH,True,0.5887048246510278
SHP-00818,Delivered,66.1,CRITICAL,True,0.6611998620424874
SHP-00819,Delayed,58.5,HIGH,True,0.585302320097242
SHP-00820,Delayed,32.5,MEDIUM,False,0.3254030288293163
SHP-00821,Delivered,53.4,HIGH,True,0.5336933960273929
