shipment_id,product_id,supplier_id,origin_warehouse_id,destination_warehouse_id,transport_mode,quantity_units,shipment_value_usd,ship_date,planned_delivery_date,actual_delivery_date,planned_transit_days,actual_transit_days,delay_days,is_delayed,status,disruption_cause,freight_cost_usd,carrier_name
SHP-00154,PRD-0043,SUP-015,WH-007,WH-003,Road,79,38007.69,2023-11-03,2023-11-08,2023-11-08,5,5.0,0,False,Delivered,,4708.94,DB Schenker
SHP-00155,PRD-0028,SUP-010,WH-003,WH-002,Multimodal,170,84994.9,2023-12-07,2023-12-28,2024-01-06,21,30.0,9,True,Delivered,,2829.03,DB Schenker
SHP-00156,PRD-0039,SUP-001,WH-004,WH-005,Rail,487,113290.81,2023-11-23,2023-12-18,2023-12-20,25,27.0,0,False,Delivered,,8544.99,XPO Logistics
SHP-00157,PRD-0035,SUP-002,WH-006,WH-002,Rail,417,620249.97,2023-07-04,2023-07-28,2023-07-27,24,23.0,0,False,Delivered,Rotterdam Port Strike,11966.68,Kuehne+Nagel
SHP-00158,PRD-0043,SUP-015,WH-005,WH-003,Road,316,152030.76,2023-05-23,2023-05-26,2023-05-25,3,2.0,0,False,Delivered,,7292.67,DB Schenker
SHP-00159,PRD-0011,SUP-003,WH-007,WH-003,Multimodal,137,181237.3,2024-07-01,2024-07-31,2024-07-30,30,29.0,0,False,Delivered,,9932.5,UPS
SHP-00160,PRD-0058,SUP-006,WH-006,WH-005,Ocean Freight,307,60122.88,2023-06-20,2023-07-06,,16,,13,True,Delayed,Rotterdam Port Strike,10377.43,DHL
SHP-00161,PRD-0053,SUP-011,WH-004,WH-005,Multimodal,481,395718.7,2024-04-01,2024-05-01,,30,,29,True,Delayed,,14433.57,MSC
SHP-00162,PRD-0025,SUP-001,WH-001,WH-005,Multimodal,379,440614.03,2023-05-26,2023-06-09,2023-06-11,14,16.0,0,False,Delivered,,10512.1,UPS
SHP-00163,PRD-0025,SUP-001,WH-003,WH-002,Ocean Freight,389,452239.73,2023-03-10,2023-04-12,2023-04-12,33,33.0,0,False,Delivered,,3809.91,CMA CGM
SHP-00164,PRD-0028,SUP-010,WH-007,WH-003,Road,231,115493.07,2024-07-19,2024-07-27,2024-07-27,8,8.0,0,False,Delivered,,6054.62,DHL
SHP-00165,PRD-0069,SUP-009,WH-007,WH-002,Rail,419,392682.61,2024-04-05,2024-04-15,2024-04-14,10,9.0,0,False,Delivered,,13105.29,CMA CGM
SHP-00166,PRD-0003,SUP-003,WH-002,WH-006,Road,310,390172.2,2024-01-10,2024-01-12,,2,,5,True,Delayed,Red Sea Crisis,1890.63,UPS
SHP-00167,PRD-0005,SUP-011,WH-002,WH-006,Ocean Freight,166,293941.18,2024-04-13,2024-05-08,2024-05-09,25,26.0,0,False,Delivered,,1930.84,UPS
SHP-00168,PRD-0021,SUP-014,WH-004,WH-001,Air Freight,335,573978.95,2024-12-11,2024-12-17,2024-12-19,6,8.0,0,False,Delivered,,8153.21,CMA CGM
SHP-00169,PRD-0014,SUP-002,WH-003,WH-006,Rail,497,339346.63,2024-07-22,2024-08-10,2024-08-09,19,18.0,0,False,Delivered,,341.83,CMA CGM
SHP-00170,PRD-0010,SUP-010,WH-001,WH-007,Road,52,98510.36,2023-07-19,2023-07-26,2023-07-28,7,9.0,0,False,Delivered,,8567.89,DHL
SHP-00171,PRD-0074,SUP-015,WH-001,WH-002,Air Freight,67,17686.66,2023-10-27,2023-10-31,2023-11-02,4,6.0,0,False,Delivered,,8676.17,FedEx
SHP-00172,PRD-0054,SUP-011,WH-002,WH-003,Air Freight,344,647174.08,2024-07-10,2024-07-16,2024-07-15,6,5.0,0,False,Delivered,,11319.91,FedEx
SHP-00173,PRD-0057,SUP-013,WH-004,WH-007,Ocean Freight,189,278691.84,2023-02-03,2023-03-17,2023-04-27,42,83.0,41,True,Delivered,Chinese New Year Congestion,12943.52,DB Schenker
SHP-00174,PRD-0011,SUP-003,WH-005,WH-002,Rail,159,210341.1,2023-06-19,2023-07-05,,16,,28,True,Cancelled,Rotterdam Port Strike,4482.13,FedEx
SHP-00175,PRD-0008,SUP-013,WH-001,WH-003,Air Freight,374,123973.52,2024-06-10,2024-06-13,2024-06-13,3,3.0,0,False,Delivered,,4967.03,DHL
SHP-00176,PRD-0021,SUP-014,WH-002,WH-001,Rail,334,572265.58,2024-11-23,2024-12-07,2024-12-09,14,16.0,0,False,Delivered,,11960.06,MSC
SHP-00177,PRD-0022,SUP-014,WH-003,WH-004,Rail,244,117217.6,2024-02-17,2024-03-09,2024-03-08,21,20.0,0,False,Delivered,,9595.64,UPS
SHP-00178,PRD-0059,SUP-004,WH-004,WH-005,Rail,305,92485.15,2023-03-06,2023-03-29,2023-03-30,23,24.0,0,False,Delivered,,2132.79,Kuehne+Nagel
SHP-00179,PRD-0004,SUP-010,WH-001,WH-005,Ocean Freight,10,19922.8,2023-12-18,2024-01-04,2024-01-04,17,17.0,0,False,Delivered,,14879.21,DB Schenker
SHP-00180,PRD-0044,SUP-015,WH-006,WH-003,Ocean Freight,350,234867.5,2023-07-27,2023-08-18,2023-08-19,22,23.0,0,False,Delivered,,13576.24,CMA CGM
SHP-00181,PRD-0004,SUP-010,WH-005,WH-006,Ocean Freight,49,97621.72,2023-02-23,2023-04-03,2023-04-02,39,38.0,0,False,Delivered,Chinese New Year Congestion,2163.96,DHL
SHP-00182,PRD-0029,SUP-010,WH-005,WH-006,Road,206,216370.04,2024-06-15,2024-06-21,2024-06-23,6,8.0,0,False,Delivered,,1522.1,MSC
SHP-00183,PRD-0001,SUP-012,WH-003,WH-007,Air Freight,298,335881.76,2023-04-16,2023-04-20,2023-04-20,4,4.0,0,False,Delivered,,325.43,CMA CGM
SHP-00184,PRD-0017,SUP-004,WH-003,WH-001,Multimodal,61,95854.79,2024-03-26,2024-04-16,2024-04-16,21,21.0,0,False,Delivered,,2272.19,MSC
SHP-00185,PRD-0071,SUP-005,WH-006,WH-004,Air Freight,321,484523.82,2024-08-26,2024-08-30,,4,,1,True,Delayed,Taiwan Strait Tension,4416.83,Maersk
SHP-00186,PRD-0001,SUP-012,WH-007,WH-001,Ocean Freight,67,75517.04,2024-11-05,2024-12-08,2024-12-08,33,33.0,0,False,Delivered,,3768.01,MSC
SHP-00187,PRD-0039,SUP-001,WH-002,WH-001,Multimodal,498,115849.74,2024-06-24,2024-07-14,2024-07-14,20,20.0,0,False,Delivered,,14813.02,MSC
SHP-00188,PRD-0045,SUP-002,WH-004,WH-007,Ocean Freight,331,255287.06,2023-01-18,2023-02-05,2023-02-07,18,20.0,0,False,Delivered,,10746.91,DB Schenker
SHP-00189,PRD-0042,SUP-002,WH-001,WH-005,Rail,177,126346.14,2024-03-09,2024-03-23,2024-04-05,14,27.0,13,True,Delivered,,5982.83,MSC
SHP-00190,PRD-0030,SUP-005,WH-001,WH-006,Ocean Freight,321,256032.81,2023-11-14,2023-12-25,2023-12-24,41,40.0,0,False,Delivered,,1014.42,CMA CGM
SHP-00191,PRD-0019,SUP-002,WH-006,WH-003,Road,74,9665.88,2023-05-03,2023-05-04,2023-05-05,1,2.0,0,False,Delivered,,11296.69,FedEx
SHP-00192,PRD-0057,SUP-013,WH-006,WH-003,Ocean Freight,271,399605.76,2023-05-01,2023-05-16,2023-05-30,15,29.0,14,True,Delivered,,5529.83,Kuehne+Nagel
SHP-00193,PRD-0008,SUP-013,WH-004,WH-001,Multimodal,270,89499.6,2024-08-03,2024-08-14,2024-08-13,11,10.0,0,False,Delivered,,238.01,Maersk
SHP-00194,PRD-0068,SUP-004,WH-001,WH-005,Air Freight,477,368358.48,2023-09-08,2023-09-13,2023-09-12,5,4.0,0,False,Delivered,Suez Canal Delay,10767.51,DB Schenker
SHP-00195,PRD-0041,SUP-013,WH-003,WH-006,Ocean Freight,471,915939.57,2023-08-18,2023-09-21,2023-09-20,34,33.0,0,False,Delivered,,979.55,DHL
SHP-00196,PRD-0067,SUP-012,WH-001,WH-005,Rail,298,172422.8,2024-06-12,2024-06-24,,12,,7,True,Delayed,,11810.71,DHL
SHP-00197,PRD-0024,SUP-012,WH-005,WH-007,Air Freight,335,666948.15,2024-04-20,2024-04-26,,6,,5,True,Delayed,,12625.7,Maersk
SHP-00198,PRD-0022,SUP-014,WH-007,WH-001,Air Freight,40,19216.0,2023-12-10,2023-12-17,2023-12-17,7,7.0,0,False,Delivered,,14593.88,CMA CGM
SHP-00199,PRD-0019,SUP-002,WH-001,WH-003,Road,392,51203.04,2024-12-29,2025-01-02,2025-01-03,4,5.0,0,False,Delivered,,1456.56,MSC
SHP-00200,PRD-0045,SUP-002,WH-007,WH-006,Multimodal,445,343210.7,2024-06-01,2024-06-27,,26,,18,True,Delayed,,4862.13,DB Schenker
SHP-00201,PRD-0075,SUP-001,WH-004,WH-005,Ocean Freight,309,54711.54,2024-12-18,2025-01-21,2025-01-21,34,34.0,0,False,Delivered,,1812.8,MSC
SHP-00202,PRD-0020,SUP-008,WH-007,WH-004,Multimodal,247,71373.12,2023-06-18,2023-06-29,2023-06-29,11,11.0,0,False,Delivered,,4122.12,MSC
SHP-00203,PRD-0016,SUP-005,WH-005,WH-004,Air Freight,374,501634.98,2023-04-03,2023-04-10,2023-04-11,7,8.0,0,False,Delivered,,3873.64,UPS
SHP-00204,PRD-0073,SUP-007,WH-005,WH-006,Ocean Freight,291,197559.9,2024-02-10,2024-02-27,2024-02-29,17,19.0,0,False,Delivered,Red Sea Crisis,3897.82,Kuehne+Nagel
SHP-00205,PRD-0036,SUP-004,WH-007,WH-006,Air Freight,332,457535.84,2023-04-15,2023-04-17,2023-04-19,2,4.0,0,False,Delivered,,14076.11,MSC
SHP-00206,PRD-0019,SUP-002,WH-004,WH-005,Road,434,56689.08,2024-08-19,2024-08-21,2024-08-20,2,1.0,0,False,Delivered,Taiwan Strait Tension,12171.53,MSC
SHP-00207,PRD-0009,SUP-001,WH-005,WH-002,Road,475,110494.5,2023-02-13,2023-02-23,,10,,14,True,Delayed,Chinese New Year Congestion,2969.84,FedEx
SHP-00208,PRD-0050,SUP-009,WH-007,WH-001,Road,153,36741.42,2024-04-01,2024-04-06,2024-04-08,5,7.0,0,False,Delivered,,5868.63,DB Schenker
SHP-00209,PRD-0044,SUP-015,WH-005,WH-004,Rail,299,200643.95,2023-07-24,2023-08-03,2023-08-05,10,12.0,0,False,Delivered,,7635.42,DB Schenker
SHP-00210,PRD-0051,SUP-001,WH-006,WH-007,Ocean Freight,251,262204.64,2023-10-04,2023-10-29,2023-10-30,25,26.0,0,False,Delivered,,8035.6,DHL
SHP-00211,PRD-0034,SUP-014,WH-005,WH-003,Ocean Freight,418,465509.88,2023-06-13,2023-07-03,2023-07-03,20,20.0,0,False,Delivered,,5948.65,CMA CGM
SHP-00212,PRD-0075,SUP-001,WH-007,WH-006,Ocean Freight,495,87644.7,2023-06-30,2023-07-29,,29,,32,True,Delayed,Rotterdam Port Strike,2985.86,Kuehne+Nagel
SHP-00213,PRD-0064,SUP-013,WH-003,WH-007,Ocean Freight,479,854507.26,2024-07-09,2024-08-11,,33,,12,True,Delayed,,9289.19,CMA CGM
SHP-00214,PRD-0022,SUP-014,WH-002,WH-004,Multimodal,443,212817.2,2023-12-15,2023-12-27,2023-12-27,12,12.0,0,False,Delivered,,7989.16,UPS
SHP-00215,PRD-0065,SUP-003,WH-001,WH-005,Rail,415,618296.05,2023-03-16,2023-04-07,,22,,6,True,Delayed,,9661.14,Kuehne+Nagel
SHP-00216,PRD-0024,SUP-012,WH-002,WH-005,Multimodal,362,720702.18,2024-10-26,2024-11-24,2024-11-26,29,31.0,0,False,Delivered,,4558.86,CMA CGM
SHP-00217,PRD-0048,SUP-011,WH-002,WH-001,Rail,63,123636.87,2023-01-02,2023-01-13,2023-01-13,11,11.0,0,False,Delivered,,14062.98,CMA CGM
SHP-00218,PRD-0072,SUP-013,WH-001,WH-006,Ocean Freight,145,175518.15,2023-12-06,2023-12-24,2023-12-25,18,19.0,0,False,Delivered,,3303.33,MSC
SHP-00219,PRD-0049,SUP-005,WH-003,WH-007,Road,262,22566.06,2023-12-25,2023-12-26,2023-12-26,1,1.0,0,False,Delivered,,13250.21,UPS
SHP-00220,PRD-0047,SUP-007,WH-004,WH-002,Air Freight,27,17907.48,2024-07-13,2024-07-15,2024-07-14,2,1.0,0,False,Delivered,,4564.65,UPS
SHP-00221,PRD-0027,SUP-002,WH-007,WH-001,Air Freight,324,386894.88,2023-09-25,2023-09-27,2023-09-26,2,1.0,0,False,Delivered,,13419.75,Maersk
SHP-00222,PRD-0030,SUP-005,WH-005,WH-006,Ocean Freight,483,385245.63,2024-03-17,2024-04-10,,24,,23,True,Delayed,,11003.62,FedEx
SHP-00223,PRD-0038,SUP-003,WH-003,WH-002,Road,194,247904.84,2024-11-07,2024-11-09,2024-11-11,2,4.0,0,False,Delivered,,256.47,MSC
SHP-00224,PRD-0074,SUP-015,WH-003,WH-005,Air Freight,69,18214.62,2023-10-29,2023-11-01,2023-10-31,3,2.0,0,False,Delivered,,4763.63,DB Schenker
SHP-00225,PRD-0048,SUP-011,WH-005,WH-007,Multimodal,199,390535.51,2024-04-27,2024-05-25,2024-05-26,28,29.0,0,False,Delivered,,2961.43,Maersk
SHP-00226,PRD-0029,SUP-010,WH-007,WH-005,Multimodal,186,195363.24,2023-09-27,2023-10-13,2023-10-25,16,28.0,12,True,Delivered,,12161.07,DB Schenker
SHP-00227,PRD-0058,SUP-006,WH-005,WH-001,Road,130,25459.2,2024-08-26,2024-09-02,2024-09-04,7,9.0,0,False,Delivered,Taiwan Strait Tension,7248.68,MSC
SHP-00228,PRD-0073,SUP-007,WH-001,WH-003,Air Freight,423,287174.7,2024-02-09,2024-02-15,,6,,0,False,Cancelled,Red Sea Crisis,3052.35,Maersk
SHP-00229,PRD-0036,SUP-004,WH-006,WH-007,Air Freight,382,526441.84,2024-03-09,2024-03-16,2024-03-17,7,8.0,0,False,Delivered,,13729.77,MSC
SHP-00230,PRD-0016,SUP-005,WH-004,WH-002,Rail,329,441277.83,2023-03-31,2023-04-22,2023-04-21,22,21.0,0,False,Delivered,,8896.13,DB Schenker
SHP-00231,PRD-0029,SUP-010,WH-005,WH-007,Multimodal,298,313001.32,2023-04-26,2023-05-22,2023-05-21,26,25.0,0,False,Delivered,,11737.26,FedEx
SHP-00232,PRD-0011,SUP-003,WH-003,WH-001,Road,151,199757.9,2024-07-02,2024-07-09,2024-07-11,7,9.0,0,False,Delivered,,6164.01,DB Schenker
SHP-00233,PRD-0030,SUP-005,WH-004,WH-001,Rail,153,122034.33,2023-02-09,2023-02-26,2023-03-02,17,21.0,4,True,Delivered,Chinese New Year Congestion,12674.13,MSC
SHP-00234,PRD-0060,SUP-015,WH-007,WH-004,Road,118,149061.14,2023-08-22,2023-08-28,2023-08-27,6,5.0,0,False,Delivered,,13718.81,DB Schenker
SHP-00235,PRD-0043,SUP-015,WH-002,WH-006,Multimodal,98,47148.78,2024-05-11,2024-05-28,,17,,24,True,Delayed,Hurricane Season,3052.9,DHL
SHP-00236,PRD-0037,SUP-014,WH-002,WH-005,Air Freight,73,8109.57,2023-03-01,2023-03-03,,2,,1,True,Delayed,,10281.38,DHL
SHP-00237,PRD-0061,SUP-011,WH-001,WH-007,Multimodal,467,643698.79,2024-01-17,2024-02-09,2024-02-10,23,24.0,0,False,Delivered,,4028.17,MSC
SHP-00238,PRD-0028,SUP-010,WH-005,WH-004,Air Freight,147,73495.59,2023-10-19,2023-10-24,2023-10-24,5,5.0,0,False,Delivered,,9843.49,XPO Logistics
SHP-00239,PRD-0053,SUP-011,WH-005,WH-002,Ocean Freight,373,306867.1,2023-01-21,2023-02-04,2023-02-13,14,23.0,9,True,Delivered,,9712.56,DB Schenker
SHP-00240,PRD-0017,SUP-004,WH-007,WH-002,Rail,13,20428.07,2024-01-21,2024-02-08,2024-02-10,18,20.0,0,False,Delivered,,7770.4,UPS
SHP-00241,PRD-0034,SUP-014,WH-005,WH-006,Rail,143,159253.38,2024-07-28,2024-08-10,2024-08-11,13,14.0,0,False,Delivered,,9910.57,FedEx
SHP-00242,PRD-0068,SUP-004,WH-001,WH-004,Road,345,266422.8,2023-07-12,2023-07-13,2023-07-13,1,1.0,0,False,Delivered,,7561.12,FedEx
SHP-00243,PRD-0035,SUP-002,WH-006,WH-004,Multimodal,123,182951.43,2023-09-23,2023-10-19,2023-10-20,26,27.0,0,False,Delivered,,10357.51,Kuehne+Nagel
SHP-00244,PRD-0013,SUP-011,WH-005,WH-003,Multimodal,423,551278.98,2024-11-18,2024-12-17,,29,,8,True,Delayed,,8473.67,CMA CGM
SHP-00245,PRD-0026,SUP-009,WH-004,WH-006,Air Freight,464,853565.12,2024-11-27,2024-12-04,2024-12-05,7,8.0,0,False,Delivered,,5103.49,FedEx
SHP-00246,PRD-0010,SUP-010,WH-004,WH-002,Multimodal,109,206492.87,2024-08-22,2024-08-31,2024-08-30,9,8.0,0,False,Delivered,Taiwan Strait Tension,7607.07,DB Schenker
SHP-00247,PRD-0013,SUP-011,WH-002,WH-006,Air Freight,83,108170.58,2024-06-26,2024-07-01,,5,,4,True,Lost,,4882.48,CMA CGM
SHP-00248,PRD-0072,SUP-013,WH-002,WH-001,Ocean Freight,401,485398.47,2023-03-24,2023-05-08,2023-05-26,45,63.0,18,True,Delivered,,2544.84,MSC
SHP-00249,PRD-0060,SUP-015,WH-003,WH-007,Road,17,21474.91,2023-05-13,2023-05-20,,7,,1,True,Delayed,,13401.69,XPO Logistics
SHP-00250,PRD-0006,SUP-008,WH-001,WH-004,Rail,311,5119.06,2023-07-15,2023-07-25,2023-07-24,10,9.0,0,False,Delivered,,4730.5,MSC
SHP-00251,PRD-0031,SUP-015,WH-004,WH-003,Multimodal,471,72703.56,2023-02-16,2023-03-15,2023-06-07,27,111.0,84,True,Delivered,Chinese New Year Congestion,7454.64,DHL
SHP-00252,PRD-0031,SUP-015,WH-001,WH-005,Air Freight,343,52945.48,2023-06-18,2023-06-20,,2,,3,True,Delayed,Rotterdam Port Strike,11923.48,DB Schenker
SHP-00253,PRD-0020,SUP-008,WH-006,WH-003,Ocean Freight,69,19938.24,2024-10-17,2024-11-16,2024-11-15,30,29.0,0,False,Delivered,,6368.28,DB Schenker
SHP-00254,PRD-0009,SUP-001,WH-003,WH-004,Ocean Freight,320,74438.4,2023-05-07,2023-06-06,2023-06-27,30,51.0,21,True,Delivered,,10570.75,DB Schenker
SHP-00255,PRD-0010,SUP-010,WH-001,WH-003,Air Freight,113,214070.59,2023-04-18,2023-04-22,2023-04-23,4,5.0,0,False,Delivered,,5497.24,DB Schenker
SHP-00256,PRD-0075,SUP-001,WH-004,WH-002,Road,55,9738.3,2023-10-30,2023-11-03,2023-11-02,4,3.0,0,False,Delivered,,13621.82,Kuehne+Nagel
SHP-00257,PRD-0032,SUP-009,WH-002,WH-004,Air Freight,35,18821.25,2023-06-02,2023-06-08,2023-06-09,6,7.0,0,False,Delivered,,1677.17,CMA CGM
SHP-00258,PRD-0053,SUP-011,WH-007,WH-005,Ocean Freight,341,280540.7,2023-02-10,2023-03-14,,32,,100,True,Delayed,Chinese New Year Congestion,2723.58,UPS
SHP-00259,PRD-0045,SUP-002,WH-004,WH-003,Air Freight,149,114917.74,2024-03-24,2024-03-31,,7,,0,False,Cancelled,,12568.48,Kuehne+Nagel
SHP-00260,PRD-0022,SUP-014,WH-002,WH-004,Ocean Freight,357,171502.8,2024-03-07,2024-03-31,2024-04-02,24,26.0,0,False,Delivered,,6684.81,DB Schenker
SHP-00261,PRD-0022,SUP-014,WH-005,WH-003,Ocean Freight,143,68697.2,2024-01-03,2024-01-18,2024-01-20,15,17.0,0,False,Delivered,,9893.61,Maersk
SHP-00262,PRD-0042,SUP-002,WH-001,WH-004,Multimodal,349,249123.18,2024-12-22,2025-01-15,2025-01-15,24,24.0,0,False,Delivered,,10209.17,DB Schenker
SHP-00263,PRD-0034,SUP-014,WH-002,WH-003,Road,174,193776.84,2023-06-02,2023-06-11,2023-06-10,9,8.0,0,False,Delivered,,3765.2,FedEx
SHP-00264,PRD-0041,SUP-013,WH-004,WH-001,Ocean Freight,238,462831.46,2023-02-21,2023-03-21,,28,,79,True,Delayed,Chinese New Year Congestion,4877.71,Kuehne+Nagel
SHP-00265,PRD-0033,SUP-008,WH-005,WH-003,Multimodal,326,544142.9,2024-10-31,2024-11-09,2024-11-08,9,8.0,0,False,Delivered,,9635.56,XPO Logistics
SHP-00266,PRD-0065,SUP-003,WH-004,WH-006,Ocean Freight,402,598927.74,2024-07-29,2024-08-25,2024-08-27,27,29.0,0,False,Delivered,,9372.42,Kuehne+Nagel
SHP-00267,PRD-0032,SUP-009,WH-002,WH-007,Air Freight,290,155947.5,2024-11-03,2024-11-10,2024-11-13,7,10.0,3,True,Delivered,,7925.38,MSC
SHP-00268,PRD-0012,SUP-007,WH-005,WH-004,Rail,446,860369.68,2023-02-16,2023-03-02,2023-03-02,14,14.0,0,False,Delivered,Chinese New Year Congestion,6014.87,Kuehne+Nagel
SHP-00269,PRD-0058,SUP-006,WH-001,WH-003,Multimodal,311,60906.24,2023-07-15,2023-08-12,2023-08-14,28,30.0,0,False,Delivered,,14351.62,CMA CGM
SHP-00270,PRD-0008,SUP-013,WH-001,WH-006,Multimodal,98,32485.04,2024-05-25,2024-06-15,2024-06-15,21,21.0,0,False,Delivered,,11011.32,CMA CGM
SHP-00271,PRD-0027,SUP-002,WH-001,WH-004,Road,185,220912.2,2023-04-17,2023-04-26,2023-04-26,9,9.0,0,False,Delivered,,14563.28,Kuehne+Nagel
SHP-00272,PRD-0066,SUP-005,WH-004,WH-005,Multimodal,375,575238.75,2023-05-17,2023-06-04,2023-06-04,18,18.0,0,False,Delivered,,4500.58,UPS
SHP-00273,PRD-0049,SUP-005,WH-005,WH-006,Rail,308,26528.04,2024-11-19,2024-12-04,2024-12-05,15,16.0,0,False,Delivered,,8645.45,DB Schenker
SHP-00274,PRD-0029,SUP-010,WH-004,WH-003,Ocean Freight,112,117638.08,2024-11-21,2024-12-23,2024-12-22,32,31.0,0,False,Delivered,,4151.28,CMA CGM
SHP-00275,PRD-0042,SUP-002,WH-006,WH-004,Multimodal,388,276962.16,2023-10-21,2023-11-04,,14,,11,True,Delayed,,8515.9,DHL
SHP-00276,PRD-0023,SUP-003,WH-003,WH-004,Road,37,28273.92,2024-10-24,2024-10-25,,1,,0,False,Cancelled,,391.89,FedEx
SHP-00277,PRD-0018,SUP-006,WH-007,WH-001,Multimodal,100,85292.0,2023-07-27,2023-08-21,2023-08-21,25,25.0,0,False,Delivered,,14755.11,MSC
SHP-00278,PRD-0069,SUP-009,WH-001,WH-007,Road,12,11246.28,2023-07-11,2023-07-18,,7,,2,True,Delayed,,5092.33,CMA CGM
SHP-00279,PRD-0004,SUP-010,WH-007,WH-006,Rail,372,741128.16,2023-02-10,2023-02-21,2023-02-22,11,12.0,0,False,Delivered,,4904.31,DHL
SHP-00280,PRD-0037,SUP-014,WH-004,WH-007,Multimodal,119,13219.71,2023-07-08,2023-08-02,2023-08-03,25,26.0,0,False,Delivered,,10017.35,UPS
SHP-00281,PRD-0009,SUP-001,WH-007,WH-003,Ocean Freight,480,111657.6,2024-01-05,2024-02-06,,32,,15,True,Delayed,,9392.75,Maersk
SHP-00282,PRD-0014,SUP-002,WH-002,WH-005,Multimodal,430,293599.7,2024-11-29,2024-12-15,2024-12-14,16,15.0,0,False,Delivered,,11603.32,XPO Logistics
SHP-00283,PRD-0005,SUP-011,WH-002,WH-005,Air Freight,405,717145.65,2024-06-04,2024-06-09,,5,,1,True,Cancelled,,8162.03,Maersk
SHP-00284,PRD-0069,SUP-009,WH-002,WH-005,Air Freight,491,460160.29,2024-10-03,2024-10-06,2024-10-08,3,5.0,0,False,Delivered,,1267.38,CMA CGM
SHP-00285,PRD-0068,SUP-004,WH-003,WH-006,Ocean Freight,304,234760.96,2023-01-25,2023-03-09,2023-03-10,43,44.0,0,False,Delivered,,12359.97,FedEx
SHP-00286,PRD-0025,SUP-001,WH-005,WH-003,Ocean Freight,338,392948.66,2024-02-22,2024-03-31,2024-03-30,38,37.0,0,False,Delivered,,10860.23,MSC
SHP-00287,PRD-0028,SUP-010,WH-006,WH-003,Ocean Freight,154,76995.38,2024-08-22,2024-09-07,2024-09-08,16,17.0,0,False,Delivered,,11526.06,Kuehne+Nagel
SHP-00288,PRD-0043,SUP-015,WH-001,WH-002,Multimodal,161,77458.71,2024-01-26,2024-02-08,2024-02-18,13,23.0,10,True,Delivered,,14409.99,CMA CGM
SHP-00289,PRD-0014,SUP-002,WH-006,WH-005,Ocean Freight,494,337298.26,2023-11-02,2023-12-09,2023-12-11,37,39.0,0,False,Delivered,,1459.88,DHL
SHP-00290,PRD-0056,SUP-006,WH-006,WH-002,Air Freight,102,95403.66,2023-12-19,2023-12-24,2023-12-25,5,6.0,0,False,Delivered,,10130.47,Maersk
SHP-00291,PRD-0064,SUP-013,WH-001,WH-003,Ocean Freight,192,342516.48,2024-07-16,2024-08-28,,43,,15,True,Cancelled,,2097.58,DHL
SHP-00292,PRD-0030,SUP-005,WH-006,WH-007,Road,88,70189.68,2023-04-13,2023-04-17,2023-04-18,4,5.0,0,False,Delivered,,8570.17,UPS
SHP-00293,PRD-0062,SUP-013,WH-005,WH-007,Air Freight,194,371771.9,2023-11-20,2023-11-23,2023-11-25,3,5.0,0,False,Delivered,,2187.73,UPS
SHP-00294,PRD-0058,SUP-006,WH-006,WH-004,Multimodal,449,87932.16,2024-05-06,2024-05-29,2024-05-28,23,22.0,0,False,Delivered,,12431.37,XPO Logistics
SHP-00295,PRD-0032,SUP-009,WH-005,WH-001,Multimodal,118,63454.5,2023-07-21,2023-07-29,2023-07-31,8,10.0,0,False,Delivered,,13613.29,XPO Logistics
SHP-00296,PRD-0075,SUP-001,WH-002,WH-001,Air Freight,266,47097.96,2023-09-24,2023-10-01,2023-10-02,7,8.0,0,False,Delivered,,7754.1,DB Schenker
SHP-00297,PRD-0029,SUP-010,WH-006,WH-002,Air Freight,101,106084.34,2024-01-08,2024-01-15,2024-01-15,7,7.0,0,False,Delivered,,8582.09,CMA CGM
SHP-00298,PRD-0064,SUP-013,WH-006,WH-007,Ocean Freight,415,740335.1,2024-05-10,2024-06-15,2024-07-05,36,56.0,20,True,Delivered,Hurricane Season,5546.52,Kuehne+Nagel
SHP-00299,PRD-0017,SUP-004,WH-005,WH-002,Multimodal,144,226280.16,2024-04-10,2024-05-10,2024-05-11,30,31.0,0,False,Delivered,,8763.75,CMA CGM
SHP-00300,PRD-0038,SUP-003,WH-003,WH-004,Road,186,237681.96,2024-01-21,2024-01-30,,9,,9,True,Delayed,Red Sea Crisis,7405.55,Kuehne+Nagel
SHP-00301,PRD-0056,SUP-006,WH-006,WH-007,Air Freight,195,182389.35,2024-09-10,2024-09-16,,6,,4,True,Delayed,,9109.9,MSC
SHP-00302,PRD-0045,SUP-002,WH-004,WH-007,Road,220,169677.2,2024-11-07,2024-11-09,2024-11-09,2,2.0,0,False,Delivered,,532.2,Maersk
SHP-00303,PRD-0006,SUP-008,WH-002,WH-003,Ocean Freight,298,4905.08,2023-05-11,2023-06-04,,24,,22,True,Delayed,,9636.82,FedEx
SHP-00304,PRD-0062,SUP-013,WH-001,WH-007,Air Freight,430,824030.5,2023-03-29,2023-04-03,2023-04-03,5,5.0,0,False,Delivered,,11558.85,XPO Logistics
SHP-00305,PRD-0018,SUP-006,WH-006,WH-007,Multimodal,277,236258.84,2023-09-28,2023-10-25,,27,,13,True,Delayed,,12921.96,XPO Logistics
SHP-00306,PRD-0014,SUP-002,WH-003,WH-002,Multimodal,347,236928.13,2024-12-01,2024-12-24,2024-12-23,23,22.0,0,False,Delivered,,2128.87,XPO Logistics
